"dataResourceUid","dataResourceName","images","dcterms:modified","dcterms:language","dcterms:license","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","references","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","ownerInstitutionCode","basisOfRecord","informationWithheld","dataGeneralizations","dynamicProperties","occurrenceID","catalogNumber","recordNumber","recordedBy","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","reproductiveCondition","behavior","establishmentMeans","occurrenceStatus","preparations","disposition","associatedMedia","associatedReferences","associatedTaxa","otherCatalogNumbers","occurrenceRemarks","organismID","organismName","associatedOccurrences","previousIdentifications","organismRemarks","materialSampleID","eventID","parentEventID","fieldNumber","eventDate","eventTime","startDayOfYear","endDayOfYear","year","month","day","verbatimEventDate","habitat","samplingProtocol","samplingEffort","sampleSizeValue","sampleSizeUnit","fieldNotes","eventRemarks","locationID","higherGeographyID","continent","waterBody","islandGroup","island","country","countryCode","stateProvince","county","municipality","locality","verbatimLocality","minimumElevationInMeters","maximumElevationInMeters","verbatimElevation","minimumDepthInMeters","maximumDepthInMeters","verbatimDepth","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","coordinatePrecision","verbatimCoordinates","verbatimLatitude","verbatimLongitude","verbatimCoordinateSystem","verbatimSRS","footprintWKT","footprintSRS","georeferencedDate","georeferenceProtocol","georeferenceSources","georeferenceVerificationStatus","georeferenceRemarks","geologicalContextID","earliestEonOrLowestEonothem","latestEonOrHighestEonothem","earliestEraOrLowestErathem","latestEraOrHighestErathem","earliestPeriodOrLowestSystem","latestPeriodOrHighestSystem","earliestEpochOrLowestSeries","latestEpochOrHighestSeries","earliestAgeOrLowestStage","latestAgeOrHighestStage","lowestBiostratigraphicZone","highestBiostratigraphicZone","lithostratigraphicTerms","group","formation","member","bed","identificationID","identificationQualifier","typeStatus","identifiedBy","dateIdentified","identificationReferences","identificationVerificationStatus","identificationRemarks","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","raw_scientificName","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","measurementDeterminedDate","recordedByID","identifiedByID","videos","species","subfamily","eventType","measurementRemarks","measurementValue","relationshipRemarks","superfamily","relationshipOfResource","measurementMethod","identifier","provenance","sounds","recordID","rights","source","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","degreeOfEstablishment","relatedResourceID","images","dcterms:type"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Mapping the Future: Ghost Bat GPS Tracking Study","DLPE - Flora and Fauna (North)","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","11211909","","Laura Ruykys","1","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","2022-06-10T00:00:00Z","","161","161","2022","6","10","","","Satellite tracking","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.4","132.1","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","8f9db85e-ceb3-405b-81d1-6abaa9f1cef5","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Mapping the Future: Ghost Bat GPS Tracking Study","DLPE - Flora and Fauna (North)","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","11212441","","Laura Ruykys, Anna Miller, Damien Stanioch","1","","","","","","","","PRESENT","","","","","","","Adult female, forearm length 103.3 mm, animal weight 122 g","","","ffdfb0b6-0c02-41ad-8eb1-d1807cefef4f|83fd1dc9-b64c-4883-8070-9a98130cd411","","","","","","","2022-04-27T00:00:00Z","","117","117","2022","4","27","","Savanna woodland","Live trapping","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.4","132.1","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","57e990fb-0d1e-4476-8b94-aae50fcd47a2","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Mapping the Future: Ghost Bat GPS Tracking Study","DLPE - Flora and Fauna (North)","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","11212023","","Laura Ruykys","1","","","","","","","","PRESENT","","","","","","","","","","0d01a500-168e-45d6-bc48-9038528ff8a4","","","","","","","2022-04-23T00:00:00Z","","113","113","2022","4","23","","","Satellite tracking","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.4","132.1","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","b3960064-dc16-40a9-be96-9f6eb3c15bd6","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Ghost Bat detectability trial","DLPE - Flora and Fauna (North)","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","11200781","","Laura Ruykys","5","","","","","","","","PRESENT","","","","","","","Quantity of individuals cannot be determined, only number of passes.","","","","","","","","","","2020-05-20T00:00:00Z","","141","141","2020","5","20","","Open savanna woodland","Video recording","","","","","","Claravale 2.5_1","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.1","131.9","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","83a4a0c9-5f32-4f66-8721-c7b84fd017dd","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Incidental Observations","Unknown","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","6359022","","Top End Speleological Society","50","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","","1992","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.1","131.8","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","f0dae051-8dc6-411f-9915-f8f25783a9fa","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Mapping the Future: Ghost Bat GPS Tracking Study","DLPE - Flora and Fauna (North)","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","11212001","","Laura Ruykys","1","","","","","","","","PRESENT","","","","","","","","","","09fda3f6-66f6-4b9f-9e4f-905eff08d74b","","","","","","","2022-04-11T00:00:00Z","","101","101","2022","4","11","","","Satellite tracking","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.6","132.5","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","c14121ce-7007-4c94-9bc9-9be1024d8b7e","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Mapping the Future: Ghost Bat GPS Tracking Study","DLPE - Flora and Fauna (North)","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","11212157","","Laura Ruykys","1","","","","","","","","PRESENT","","","","","","","","","","62ff8ba3-10ab-44c5-afa2-0d79c47c50a6","","","","","","","2022-04-24T00:00:00Z","","114","114","2022","4","24","","","Satellite tracking","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.6","132.5","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","725348bc-3fe8-4ada-8663-1e1bf2103e7c","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Mapping the Future: Ghost Bat GPS Tracking Study","DLPE - Flora and Fauna (North)","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","11212178","","Laura Ruykys","1","","","","","","","","PRESENT","","","","","","","","","","7a4796d4-4bdb-450b-acf1-811e403db549|8feaccc7-5a6e-432f-8018-4d3d5d2a67e3|39955c4a-08f5-40fb-ba30-9e974540827b|55fe0198-2cba-45f2-aa80-6e1601ff152a|9bd92ff7-0d6d-4fa8-9eff-473b69794882|6269b95e-4f48-4992-ad61-322de42e2fd6|e9d85502-d6b9-4e82-9162-6f2623becbab","","","","","","","2022-05-01T00:00:00Z","","121","121","2022","5","1","","","Satellite tracking","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.4","132.2","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","1c94c24d-7503-42bb-a6be-36456c58127b","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Department of Land Resource Management - Flora and Fauna","","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","1236234","","Fisher, Alaric","","","","","","","","","PRESENT","","","","","","","","","","3d806754-56f4-4885-81d5-7dbbc7fa488c","","","","","","","2006-08-23T00:00:00Z","","235","235","2006","8","23","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-13.7","136.6","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","993e9360-e75d-4425-8aa4-dd35f08a10c3","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Incidental Observations","Unknown","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","6359015","","Top End Speleological Society ","1","","","","","","","","PRESENT","","","","","","","Small cave (""Murphy's Cave"", KAB24) extensively explored; 30 m passage. Doline entrance. ","","","","","","","","","","","","","","1991","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.4","132.3","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","e9416dce-2240-4a29-9ca2-1f3809f95b3a","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Incidental Observations","Unknown","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","6359026","","Top End Speleological Society","70","","","","","","","","PRESENT","","","","","","","","","","","","","","","","","","","","","1992","","","","","","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.1","131.9","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","bd6fbb5b-34e4-479c-89d6-653f068c118d","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Mapping the Future: Ghost Bat GPS Tracking Study","DLPE - Flora and Fauna (North)","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","11212017","","Laura Ruykys","1","","","","","","","","PRESENT","","","","","","","","","","0d01a500-168e-45d6-bc48-9038528ff8a4","","","","","","","2022-04-23T00:00:00Z","","113","113","2022","4","23","","","Satellite tracking","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.4","132.1","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","8c618733-8a51-48ab-b3da-378543b4e562","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Mapping the Future: Ghost Bat GPS Tracking Study","DLPE - Flora and Fauna (North)","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","11212167","","Laura Ruykys","1","","","","","","","","PRESENT","","","","","","","","","","1a970f9b-9a6b-46d1-9c27-f445c3bcd9da","","","","","","","2022-04-30T00:00:00Z","","120","120","2022","4","30","","","Satellite tracking","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.4","132.2","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","9b604983-0f3d-4bf6-ac2c-c71c6a92b640","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Mapping the Future: Ghost Bat GPS Tracking Study","DLPE - Flora and Fauna (North)","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","11212068","","Laura Ruykys","1","","","","","","","","PRESENT","","","","","","","","","","09fda3f6-66f6-4b9f-9e4f-905eff08d74b","","","","","","","2022-04-11T00:00:00Z","","101","101","2022","4","11","","","Satellite tracking","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.6","132.5","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","48e2f758-4257-4dcf-ad04-f35115c10507","","","","","","","","","","","Event"
"dr361","Fauna Atlas N.T.","","","","CC-BY 3.0 (Au)","","","","","","","","","","Mapping the Future: Ghost Bat GPS Tracking Study","DLPE - Flora and Fauna (North)","HUMAN_OBSERVATION","","Record is Endangered in Northern Territory. Generalised to 10km by NT NRETAS.","","","11212055","","Laura Ruykys","1","","","","","","","","PRESENT","","","","","","","","","","16d9ab3b-84d1-4a74-922e-8796061e3276","","","","","","","2022-04-08T00:00:00Z","","98","98","2022","4","8","","","Satellite tracking","","","","","","","","","","","","Australia","AU","Northern Territory","","","","","","","","","","","","","","","-14.6","132.5","EPSG:4326","10000.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10558","","","","","","https://biodiversity.org.au/afd/taxa/7993d9b8-c777-41fc-984c-a1fda2c8878f","Macroderma gigas","Macroderma gigas","","","","","","","","Animalia","Chordata","Mammalia","Chiroptera","Megadermatidae","Macroderma","","","","species","","(Dobson, 1880)","Ghost Bat","","","","","","","","","Macroderma gigas","","","","","","","","","","Published dataset","","c0bd609d-c704-4ca3-b235-f5b0031ee324","","","","","","","","","","","Event"
